show_id,name,url,type,language,genres,status,runtime,averageRuntime,premiered,officialSite,schedule_time,schedule_days,weight,webchannnel_id,externals,image,summary
54541,God of Ten Thousand Realms,https://www.tvmaze.com/shows/54541/god-of-ten-thousand-realms,Animation,Chinese,"['Adventure', 'Anime', 'Fantasy']",Running,7.0,7.0,2020-12-21,https://v.qq.com/detail/m/mzc002007995z4v.html,10:00,"['Monday', 'Friday']",60,104,"{'tvrage': None, 'thetvdb': 394467, 'imdb': None}",https://static.tvmaze.com/uploads/images/original_untouched/320/800829.jpg,"At the end of the calendar 2020, the continent of Stern, which has reached the end of civilization due to the exhaustion of magic elements, ushered in the destruction of the continent under the void storm. Ye Xuan, the last god of law in the mainland, unexpectedly awakened in the era of the prosperous magic civilization three thousand years ago and became an ordinary student at the Sith Magic Academy on the border of the Kingdom of Orlando in the northwest of the mainland. In order to save the mainland and prevent the end from coming, Ye Xuan began to explore the mystery of the dark turmoil that led to the depletion of magical elements in the mainland three thousand years ago, to prevent the mainland crisis."
62764,300 Year-Old Class of 2020,https://www.tvmaze.com/shows/62764/300-year-old-class-of-2020,Scripted,Korean,"['Comedy', 'Fantasy', 'History']",Ended,,15.0,2020-12-21,,,['Monday'],10,30,"{'tvrage': None, 'thetvdb': 410187, 'imdb': 'tt14125832'}",https://static.tvmaze.com/uploads/images/original_untouched/414/1035476.jpg,"The series is a fantasy comic web drama that tells a story of three students, who were studying in Seowon during the Joseon period accidently time travel and arrive at present-day Seowon in 2020."
52898,Legend of Yun Qian,https://www.tvmaze.com/shows/52898/legend-of-yun-qian,Scripted,Chinese,"['Drama', 'Romance', 'History']",Ended,4.0,4.0,2020-12-21,,19:00,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday']",36,445,"{'tvrage': None, 'thetvdb': 394087, 'imdb': None}",https://static.tvmaze.com/uploads/images/original_untouched/292/731348.jpg,"The disciples of the Lingchuan Sect have guarded the Fans of Heaven and Earth for nearly a century. Mu Yun and Hua Yue are the only disciples of the sect that are left. The stubborn and disobedient Hua Yue unintentionally discovers that the Fan of Heaven possesses the power to travel through time. To escape being forced to study and practice martial arts by Mu Yun, Hua Yue travels to the future to have fun. Hundreds of years in the future she meets Xiao Qian who looks exactly like her. Secrets come to the surface, and adventures take place."
7241,Roadkill,https://www.tvmaze.com/shows/7241/roadkill,Reality,English,[],Running,30.0,30.0,2012-02-17,http://www.roadkill.com,,['Monday'],71,21,"{'tvrage': None, 'thetvdb': 265865, 'imdb': None}",https://static.tvmaze.com/uploads/images/original_untouched/26/67250.jpg,"Ride along with HOT ROD's David Freiburger and Mike Finnegan as they continue their love/hate relationship with hot rods, street machines and other highly strung performance vehicles. In Roadkill, Freiburger and Finnegan hit the road in everything from a 1968 Ford Ranchero to a 1500 horsepower Camaro called the F-Bomb. Just getting to their destination is an adventure."
46141,CONTROL / KONTROLA,https://www.tvmaze.com/shows/46141/control-kontrola,Scripted,Polish,"['Drama', 'Romance']",Running,,10.0,2018-04-14,"https://player.pl/seriale-online/kontrola-odcinki,32955",,['Wednesday'],79,493,"{'tvrage': None, 'thetvdb': 367477, 'imdb': None}",https://static.tvmaze.com/uploads/images/original_untouched/241/604375.jpg,Exgirlfriends meet again at an airport security check. Natasza Parzymies's webseries starring Ada Chlebicka as Natalia and Ewelina Pankowska as Majka.
52561,Win Jaime's Heart,https://www.tvmaze.com/shows/52561/win-jaimes-heart,Scripted,Tagalog,"['Drama', 'Romance']",Ended,20.0,20.0,2020-12-21,https://youtube.com/playlist?list=PL7p4fBZz_IPSSOnrrjgy7fJUbPHCTbGpe,,['Monday'],40,21,"{'tvrage': None, 'thetvdb': 392823, 'imdb': None}",https://static.tvmaze.com/uploads/images/original_untouched/290/725464.jpg,A young vlogger goes to the extent of finding a guy for his broken-hearted friend to boost his channel only to find himself entangled in a web of romance he never dreamed of.
52655,The Case Solver,https://www.tvmaze.com/shows/52655/the-case-solver,Scripted,Chinese,['Crime'],Ended,34.0,30.0,2020-12-21,https://www.iqiyi.com/a_c4m3iuc94t.html,,"['Monday', 'Tuesday']",25,67,"{'tvrage': None, 'thetvdb': None, 'imdb': None}",https://static.tvmaze.com/uploads/images/original_untouched/290/727385.jpg,"The play is set in the turbulent period of the Republic of China in Shanghai. In a turbulent era, the forensic doctor Che Suwei and the gentleman detective Gu Yuan are intertwined with various forces. ""Deputy Inspector Kang Yichen, and the innocent and lively reporter Cao Qingluo worked together to crack out a number of weird and curious cases, and restore the truth."
52562,Meet Me Outside,https://www.tvmaze.com/shows/52562/meet-me-outside,Scripted,Tagalog,"['Drama', 'Romance']",Ended,10.0,10.0,2020-12-21,https://www.youtube.com/channel/UCdJJVBvx1FbtuiJO51PipEQ/,20:45,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday']",33,414,"{'tvrage': None, 'thetvdb': 393337, 'imdb': None}",https://static.tvmaze.com/uploads/images/original_untouched/290/725472.jpg,"Two young men, alone for the holidays for different reasons, gravitate towards each other on the day before Christmas after a conversation through the Blued app."
9815,Upstart Crow,https://www.tvmaze.com/shows/9815/upstart-crow,Scripted,English,['Comedy'],To Be Determined,30.0,30.0,2016-05-09,http://www.bbc.co.uk/programmes/b0959g26,21:00,['Wednesday'],76,[],"{'tvrage': None, 'thetvdb': 309790, 'imdb': 'tt4793190'}",https://static.tvmaze.com/uploads/images/original_untouched/57/142763.jpg,Comedy about William Shakespeare as he starts to make a name for himself in London while also trying to be a good husband and father for his family in Stratford-upon-Avon.
44276,7 Days of Romance,https://www.tvmaze.com/shows/44276/7-days-of-romance,Scripted,Korean,"['Drama', 'Romance']",Ended,,15.0,2019-10-08,,,"['Tuesday', 'Wednesday']",80,380,"{'tvrage': None, 'thetvdb': 370873, 'imdb': 'tt13423446'}",https://static.tvmaze.com/uploads/images/original_untouched/290/727378.jpg,Da Eun works part-time and Kim Byul is an idol in her 5th years since debut. These two girls who look alike decide to change each other's lives just for 7 days. It tells the romantic encounters of these 2 girls.
48673,Doomsday Awakening,https://www.tvmaze.com/shows/48673/doomsday-awakening,Animation,Chinese,"['Action', 'Anime', 'Science-Fiction', 'War']",Running,15.0,15.0,2018-05-24,https://v.qq.com/detail/j/jaqpncskrgv28oo.html,,['Tuesday'],33,104,"{'tvrage': None, 'thetvdb': None, 'imdb': None}",https://static.tvmaze.com/uploads/images/original_untouched/261/653909.jpg,
52526,Who's Your Daddy?,https://www.tvmaze.com/shows/52526/whos-your-daddy,Scripted,Hindi,"['Drama', 'Comedy', 'Adult']",Running,20.0,19.0,2020-04-02,https://www.altbalaji.com/show/whos-your-daddy/333,,['Tuesday'],14,335,"{'tvrage': None, 'thetvdb': 383904, 'imdb': 'tt11947358'}",https://static.tvmaze.com/uploads/images/original_untouched/289/723510.jpg,"Don't teach your daddy how to make babies! Especially if your dad is Prem or Soggy, the daddy of all daddies in the daddy history! Who's Your Daddy is the tale of Prem, Soggy and Tidda, who'll tickle your funny bones as they go down their memory lanes laced with ‘blue-films' and hilarious sexual encounters to uncover who's the Daddy of Soggy's son!"
51772,Lovestruck in the City,https://www.tvmaze.com/shows/51772/lovestruck-in-the-city,Scripted,Korean,"['Drama', 'Romance']",Ended,30.0,30.0,2020-12-22,https://tv.kakao.com/channel/3629101/cliplink/413811867,17:00,"['Tuesday', 'Friday']",50,294,"{'tvrage': None, 'thetvdb': 392076, 'imdb': None}",https://static.tvmaze.com/uploads/images/original_untouched/289/723599.jpg,"Lovestruck in the City is a realistic portrayal of young people who pursue romance and happiness while struggling to get by in a busy, competitive urban environment. "
28347,Fashion Photo RuView,https://www.tvmaze.com/shows/28347/fashion-photo-ruview,Talk Show,English,[],Running,,12.0,2014-02-26,https://www.wowpresentsplus.com/fashion-photo-ruview,,[],58,195,"{'tvrage': None, 'thetvdb': 312833, 'imdb': None}",https://static.tvmaze.com/uploads/images/original_untouched/112/281265.jpg,RuPaul's Drag Race Fashion Photo RuView with Raja and Raven! The two RuPaul's Drag Race alums critique the runway looks from the RuPaul's Drag Race mainstage. Will they TOOT or BOOT the Queens looks from the runway? Watch now and find out!
44823,Friend.ship with Krist-Singto,https://www.tvmaze.com/shows/44823/friendship-with-krist-singto,Reality,Thai,['Travel'],Ended,30.0,30.0,2019-07-15,https://tv.line.me/,,[],32,88,"{'tvrage': None, 'thetvdb': 368299, 'imdb': None}",https://static.tvmaze.com/uploads/images/original_untouched/218/545689.jpg,
52629,Rhyme Time Town Singalongs,https://www.tvmaze.com/shows/52629/rhyme-time-town-singalongs,Animation,English,"['Children', 'Music']",To Be Determined,13.0,13.0,2020-12-22,https://www.netflix.com/title/81221345,,[],14,1,"{'tvrage': None, 'thetvdb': None, 'imdb': 'tt13530018'}",https://static.tvmaze.com/uploads/images/original_untouched/383/959605.jpg,"Love snackable, snap-worthy songs? Sing along with the Rhyme Time Town friends as they use their imaginations and flex their problem-solving skills!"
52872,Code Zero Daily Report,https://www.tvmaze.com/shows/52872/code-zero-daily-report,Animation,Japanese,"['Comedy', 'Anime']",Running,1.0,1.0,2020-11-24,,,[],3,21,"{'tvrage': None, 'thetvdb': None, 'imdb': None}",[],
53809,The Anomalyst,https://www.tvmaze.com/shows/53809/the-anomalyst,Scripted,English,"['Horror', 'Thriller', 'Supernatural']",Running,,21.0,2020-09-08,https://www.amazon.com/The-Anomalyst/dp/B08JLPTSX6,,[],46,3,"{'tvrage': None, 'thetvdb': 397583, 'imdb': 'tt4567038'}",https://static.tvmaze.com/uploads/images/original_untouched/337/842779.jpg,"When a newly-hired clerk is sent by the Anomalyst Agency to investigate an abandoned house in Topanga Canyon, he finds a young girl living as a vagrant by herself. When she refuses to be rescued, he discovers she is guarding a supernatural doorway leading to terrible forces on the other side."
52327,You Never Eat Alone,https://www.tvmaze.com/shows/52327/you-never-eat-alone,Scripted,Thai,"['Drama', 'Comedy', 'Food']",Ended,45.0,45.0,2020-12-22,https://aisplay.ais.co.th,22:00,['Tuesday'],62,372,"{'tvrage': None, 'thetvdb': None, 'imdb': None}",https://static.tvmaze.com/uploads/images/original_untouched/288/720502.jpg,"When hunger and loneliness are the same as home. Because eating alone, it's a big deal. The operation to find someone to eat also began..."
53114,Edgar,https://www.tvmaze.com/shows/53114/edgar,Scripted,French,"['Comedy', 'Crime', 'Mystery']",Running,,42.0,2020-08-05,https://www.crave.ca/en/tv-shows/edgar,,[],27,109,"{'tvrage': None, 'thetvdb': 386521, 'imdb': 'tt12873702'}",https://static.tvmaze.com/uploads/images/original_untouched/294/735665.jpg,"Although Edgar Aquin can go unnoticed by his appearance, he is a formidable investigator, with an extraordinary sense of observation. With his unconventional methods, sharp instincts and unique logic, he will succeed in proving the guilt of the suspects every time!"
45512,Reverse Engineering,https://www.tvmaze.com/shows/45512/reverse-engineering,Reality,English,['Food'],Running,,27.0,2019-05-28,https://video.bonappetit.com/series/reverse-engineering,,[],28,303,"{'tvrage': None, 'thetvdb': 370135, 'imdb': None}",https://static.tvmaze.com/uploads/images/original_untouched/242/606483.jpg,One dish. Two days. A challenge for super taster Chris Morocco to blindly taste a dish made by a famous chef and then reverse engineer it as closely to the original as he can.
53101,Half-Fifty,https://www.tvmaze.com/shows/53101/half-fifty,Scripted,Korean,"['Drama', 'Comedy']",Ended,17.0,17.0,2020-12-23,,,['Wednesday'],26,114,"{'tvrage': None, 'thetvdb': None, 'imdb': None}",https://static.tvmaze.com/uploads/images/original_untouched/294/735240.jpg,"Half-Fifty is a comedy drama about youth and growth, and the series follows a group of 25-year-olds who end up in the world of YouTubers."
54664,100% Era,https://www.tvmaze.com/shows/54664/100-era,Scripted,Korean,['Drama'],Ended,15.0,15.0,2020-12-23,https://www.wavve.com/player/vod?programid=C9901_C99000000049,,[],18,114,"{'tvrage': None, 'thetvdb': 399739, 'imdb': None}",https://static.tvmaze.com/uploads/images/original_untouched/306/765134.jpg,"100% Era imagines the post-corona future. How the lives of kids born during the pandemic will look like? What will humanity and teens look like in 2044? Our teenagers living in a more competitive world, where the world no longer needs human hands. For humans, the competition to rise to the top is intensifying. How to secretly love children in the era when schools disappeared and contactless. Hee Jae and Shi Dae attend the same top rank education academy. It focuses on training kids to score 100% on tests, while kids who score below 90% get expelled. In such an environment, Shi Dae and Hee Jae spend their teenage years and grow together."
53458,Verdens minste kommentatorboks,https://www.tvmaze.com/shows/53458/verdens-minste-kommentatorboks,Reality,Norwegian,['Comedy'],To Be Determined,,3.0,2017-02-10,https://tv.nrk.no/serie/verdens-minste-kommentatorboks,,[],18,238,"{'tvrage': None, 'thetvdb': 389347, 'imdb': 'tt11815724'}",https://static.tvmaze.com/uploads/images/original_untouched/296/740333.jpg,Comedians comment on pedestrians and casual passers-by from the world's smallest commentator box.
21735,jerks.,https://www.tvmaze.com/shows/21735/jerks,Scripted,German,['Comedy'],Running,23.0,24.0,2017-01-26,https://www.joyn.de/serien/jerks,,[],55,356,"{'tvrage': None, 'thetvdb': 323144, 'imdb': 'tt6071060'}",https://static.tvmaze.com/uploads/images/original_untouched/395/987553.jpg,"Abgründe des Privatlebens, das Scheitern in Serie - Christian Ulmen und Fahri Yardim kämpfen sich in jerks. von einer erschütternden Peinlichkeit in die nächste. jerks. erzählt das ganz normale Leben der beiden Filmstars. Aus kleinen Fehlern werden große Krisen, keine Minderheit, die nicht aus Versehen beleidigt wird. Direkt, schonungslos, manchmal unerträglich: Mit improvisierten Dialogen erzeugt jerks. den Eindruck einer Dokumentation, der der Zuschauer als peinlich berührter Zeuge beiwohnt."
52547,Follow My Sunshine,https://www.tvmaze.com/shows/52547/follow-my-sunshine,Scripted,Vietnamese,"['Drama', 'Romance']",Ended,15.0,20.0,2020-12-23,https://www.youtube.com/channel/UCRAG3OJZwoNmzexohz858aQ,,['Wednesday'],44,21,"{'tvrage': None, 'thetvdb': None, 'imdb': None}",https://static.tvmaze.com/uploads/images/original_untouched/289/724573.jpg,"Follow My Sunshine is a passionate series about the pure love, early vibrations, and falls of a passionate couple. Follow the colorful turns in the soul of school age characters in this teen romance. "
42872,A House Divided,https://www.tvmaze.com/shows/42872/a-house-divided,Scripted,English,['Drama'],To Be Determined,,42.0,2019-07-18,https://allblk.tv/housedivided/,,['Thursday'],71,209,"{'tvrage': None, 'thetvdb': 367023, 'imdb': 'tt10437218'}",https://static.tvmaze.com/uploads/images/original_untouched/289/723322.jpg,"A House Divided follows the direct descendants of Letty Sanders, an enslaved woman who after arriving in Los Angeles in 1821, grew to become the wealthiest Black woman in the newly formed city. Centering on the present-day members of the highly esteemed Sanders family, Cameran Sanders has raised his three children in opulent wealth. After the sudden passing of his wife amidst a brewing government investigation into the business dealings of the family-owned bank, a new woman emerges from the shadows determined to be the next Mrs. Cameran Sanders. As secrets are uncovered and scandals emerge, the Sanders family will be forced to band together for the sake of their survival or risk the ultimate demise of their long-standing legacy."
48237,FightLore,https://www.tvmaze.com/shows/48237/fightlore,Variety,English,"['Comedy', 'Sports']",Running,25.0,25.0,2020-04-18,https://ufcfightpass.com/home,,['Monday'],66,45,"{'tvrage': None, 'thetvdb': 382266, 'imdb': None}",https://static.tvmaze.com/uploads/images/original_untouched/401/1004361.jpg,A series focused on untold stories across UFC.
38241,Ghosts,https://www.tvmaze.com/shows/38241/ghosts,Scripted,English,"['Comedy', 'Supernatural']",Running,30.0,30.0,2019-04-15,https://www.bbc.co.uk/programmes/m00049t9,20:30,['Monday'],98,26,"{'tvrage': None, 'thetvdb': 361701, 'imdb': 'tt8594324'}",https://static.tvmaze.com/uploads/images/original_untouched/191/477889.jpg,"The crumbling country pile of Button Hall is home to numerous restless spirits who have died there over the centuries - each ghost very much a product of their time, resigned to squabbling with each other for eternity over the most inane of daily gripes. But their lives - or, rather, afterlives - are thrown into turmoil when a young urban couple - Alison and Mike - surprisingly inherit the peaceful derelict house and make plans to turn it into a bustling family hotel. As the ghosts attempt to oust the newcomers from their home, and Mike and Alison discover the true scale of the project they've taken on, fate conspires to trap both sides in an impossible house share, where every day is, literally, a matter of life and death."
32680,Motherland,https://www.tvmaze.com/shows/32680/motherland,Scripted,English,['Comedy'],To Be Determined,30.0,30.0,2017-11-07,http://www.bbc.co.uk/programmes/p05j1jkp,22:00,['Monday'],91,26,"{'tvrage': None, 'thetvdb': 317476, 'imdb': 'tt6006350'}",https://static.tvmaze.com/uploads/images/original_untouched/396/990773.jpg,"Motherland is a series all about navigating the trials and traumas of motherhood, looking at the competitive and unromantic sides of parenting."
45487,King Gary,https://www.tvmaze.com/shows/45487/king-gary,Scripted,English,['Comedy'],Running,30.0,30.0,2020-01-10,https://www.bbc.co.uk/programmes/p07w7686,21:30,['Friday'],83,26,"{'tvrage': None, 'thetvdb': 356587, 'imdb': 'tt9548664'}",https://static.tvmaze.com/uploads/images/original_untouched/235/588171.jpg,"King Gary follows Gary King and love-of-his life, Terri as they bowl through family-life in suburbia. Gary's quest to impress the neighbours and fill dad, Big Gary's big shoes, might be more successful if he wasn't such a drama-queen but there's always a lot of love around in Butterchurn Crescent."
52499,Пассажиры,https://www.tvmaze.com/shows/52499/passaziry,Scripted,Russian,"['Drama', 'Supernatural']",Running,,23.0,2020-12-24,https://start.ru/watch/passazhiry,,['Friday'],39,245,"{'tvrage': None, 'thetvdb': 393530, 'imdb': None}",https://static.tvmaze.com/uploads/images/original_untouched/394/986714.jpg,
41490,Unique Lady,https://www.tvmaze.com/shows/41490/unique-lady,Scripted,Chinese,"['Drama', 'Comedy', 'Romance']",Ended,38.0,42.0,2019-01-17,http://www.iqiyi.com/a_19rrhvpyyp.html,,"['Thursday', 'Friday', 'Saturday']",35,67,"{'tvrage': None, 'thetvdb': 360222, 'imdb': 'tt11939550'}",https://static.tvmaze.com/uploads/images/original_untouched/189/473411.jpg,"Lin Luo Jing accidentally gets drawn into a game world where she is the daughter of the prime minister and meets all kind of beautiful men with different personalities. Among them are a sword deity, an imperial bodyguard, a playful rich man and an arrogant prince. The system informs her that she can only return to the real world after she finds her true love. While there seems tobe an abundance of good men around Luo Jing, there is one man she can't stand at all: the prince of the barbarian Yuan Kingdom Zhong Wu Mei. But out of all men, she ends up in an arranged marriage with Wu Mei.Thus begins their love-hate relationship and her journey to find true love in order to win the game."
52665,A Love So Romantic,https://www.tvmaze.com/shows/52665/a-love-so-romantic,Scripted,Chinese,"['Drama', 'Romance']",Ended,,45.0,2020-12-24,,20:00,"['Thursday', 'Friday', 'Saturday']",40,104,"{'tvrage': None, 'thetvdb': 394072, 'imdb': None}",https://static.tvmaze.com/uploads/images/original_untouched/291/727695.jpg,"As a flower girl, Su Xiao Wan never really imagined her simple life would ever be anything other than ordinary. But when an accidental mixup lands her in a sibling contract with Gu Yan Xi, the young master of the well-known Gu family, her simple life is flipped upside down. Now obligated to play the part of Gu Yan Xi's younger sister, Xiao Wan finds herself tangled in the affairs of one of the most prominent business families in the land. Constantly hounded by Yang Xi's sharp tongue and ceaseless schemes, Xiao Wan is forced to rely on her quick wit and sly tricks, in order to survive. Never allowed a moment's peace, Xiao Wan can only find respite while in the company of Gu Zi Qian, the family's second master. A warm and caring young man, Zi Qian takes it upon himself to look after Xiao Wan, shielding her, whenever possible, from the constant pestering of his older brother. Unfortunately for Xiao Wan, Zi Qian's kindness is fueled by his own secret ambitions. Soon trapped in a complicated relationship with both Yang Xi and Zi Qian, Xiao Wan struggles to find a way out. As her head tells her to go one way, her heart tells her to go another; leaving Xiao Wan to wonder, which brother will ultimately help her find the happiness she desires?"
52784,Unique Lady 2,https://www.tvmaze.com/shows/52784/unique-lady-2,Scripted,Chinese,"['Comedy', 'Fantasy', 'Romance']",Running,45.0,45.0,2020-12-24,,,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']",20,118,"{'tvrage': None, 'thetvdb': None, 'imdb': None}",https://static.tvmaze.com/uploads/images/original_untouched/291/729467.jpg,"Lin Luojing enters the XR system due to a technology competition, and time-travels to the Sheng Yuan Dynasty of the game. To return back to reality, she has to find her true love and max the ""favorability points"". In the midst of exchanging tactics with arrogant prince Zhong Wu Mei, her former personal guard Liu Xiu Wen returns to the capital, this time with a new identity as the Persian Prince. Liu Xiu Wen vows to wage war on Zhong Wuyan. Facing both internal and external crises and conflicts, how will Lin Luojing resolve it and embark on her journey back home?"
55199,Klassen,https://www.tvmaze.com/shows/55199/klassen,Scripted,Swedish,['Children'],Running,10.0,10.0,2017-11-13,https://www.svtplay.se/video/31148826/klassen,06:00,"['Monday', 'Thursday']",13,190,"{'tvrage': None, 'thetvdb': 344750, 'imdb': 'tt11042298'}",[],"The Swedish drama series for children, Classmates takes place in the school environment and lifts matters, great and small, that concern children and their daily life, and targets issues that arise when they socialize in school without the presence of adults. We follow ordinary children during school hours, the characters representing different personalities so the audience can recognize both themselves and their real life classmates."
52609,Criminal Justice: Behind Closed Doors,https://www.tvmaze.com/shows/52609/criminal-justice-behind-closed-doors,Scripted,Hindi,['Crime'],Ended,,50.0,2020-12-24,https://www.hotstar.com/in/tv/criminal-justice-behind-closed-doors/1260049386,,[],14,164,"{'tvrage': None, 'thetvdb': None, 'imdb': None}",https://static.tvmaze.com/uploads/images/original_untouched/290/726390.jpg,"Anuradha Chandra stabs her perfect lawyer husband one fateful night and confesses to her crime. However, it is anything but an open-and-shut case."
52610,Feluda Pherot,https://www.tvmaze.com/shows/52610/feluda-pherot,Scripted,Bengali,"['Drama', 'Thriller', 'Mystery']",Running,,,2020-12-24,https://www.addatimes.com/show/feluda-pherot-web-series,,[],3,425,"{'tvrage': None, 'thetvdb': None, 'imdb': 'tt12602588'}",https://static.tvmaze.com/uploads/images/original_untouched/290/726421.jpg,"Feluda Pherot is the return of the iconic Feluda, Asia's Brightest Crime Detector, along with his comrades Jatayu and Topshe, unraveling more mysteries."
46108,Noclip,https://www.tvmaze.com/shows/46108/noclip,Documentary,,[],Running,20.0,20.0,2016-10-31,https://www.youtube.com/channel/UC0fDG3byEcMtbOqPMymDNbw,,[],13,21,"{'tvrage': None, 'thetvdb': 319607, 'imdb': 'tt6332216'}",[],"Danny O'Dwyer is creating Video Game Documentaries. Noclip is a brand new type of gaming outlet focused on creating documentaries on your favorite upcoming games, childhood classics and more."
53319,Off the Cuff,https://www.tvmaze.com/shows/53319/off-the-cuff,Documentary,English,[],To Be Determined,,27.0,2019-04-30,https://www.amazon.com/Off-the-Cuf/dp/B07R6PKR45,,[],34,3,"{'tvrage': None, 'thetvdb': 369967, 'imdb': 'tt10265028'}",https://static.tvmaze.com/uploads/images/original_untouched/295/739041.jpg,"Off the Cuff explores the world's most unique, exciting, and often misrepresented communities."
60086,Nebula-75,https://www.tvmaze.com/shows/60086/nebula-75,Animation,English,"['Action', 'Science-Fiction']",Running,,26.0,2020-04-30,https://www.amazon.co.uk/Nebula-75/dp/B08W8NZ3QS,,[],29,3,"{'tvrage': None, 'thetvdb': 381610, 'imdb': 'tt14564578'}",https://static.tvmaze.com/uploads/images/original_untouched/391/978890.jpg,"Commander Ray Neptune of the spaceship Nebula-75 was all set for a long mission with his crew of civilian recruits, but nothing could have prepared him for the challenge of the ship being flung into the far reaches of space by forces unknown. Now, the crew strive to make their way back to Earth, encountering an array of strange characters along the way. Filmed in Supermarionation."
52372,Ida og Martin på Notholmen,https://www.tvmaze.com/shows/52372/ida-og-martin-pa-notholmen,Documentary,Norwegian,['Nature'],To Be Determined,40.0,38.0,2020-12-25,https://tv.nrk.no/serie/ida-og-martin-paa-notholmen,06:00,[],3,238,"{'tvrage': None, 'thetvdb': None, 'imdb': None}",[],"Ida and Martin pause city life and move to a small islet on the Romsdal coast. At Notholmen, they will explore an easier way of living."
32611,Vår tid är nu,https://www.tvmaze.com/shows/32611/var-tid-ar-nu,Scripted,Swedish,['Drama'],Ended,,58.0,2017-10-02,https://www.svtplay.se/var-tid-ar-nu,,['Friday'],72,190,"{'tvrage': None, 'thetvdb': 330606, 'imdb': 'tt5603140'}",https://static.tvmaze.com/uploads/images/original_untouched/291/728621.jpg,"The Löwander family operate one of the most prestigious restaurants in Stockholm, exploring what becomes of the establishment as a new era dawns."
53467,Labyrint,https://www.tvmaze.com/shows/53467/labyrint,Scripted,Norwegian,"['Comedy', 'Children']",Running,,30.0,2013-12-22,https://tv.nrk.no/serie/labyrint,,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday']",14,238,"{'tvrage': None, 'thetvdb': None, 'imdb': None}",https://static.tvmaze.com/uploads/images/original_untouched/296/740635.jpg,"In Daidalos' underwater Labyrinth, exciting tasks, scary robot creatures and slime await."
42966,Bridgerton,https://www.tvmaze.com/shows/42966/bridgerton,Scripted,English,"['Drama', 'Romance']",Running,,62.0,2020-12-25,https://www.netflix.com/title/80232398,,[],97,1,"{'tvrage': None, 'thetvdb': 366668, 'imdb': 'tt8740790'}",https://static.tvmaze.com/uploads/images/original_untouched/398/995479.jpg,"Based on Julia Quinn's best-selling series of novels, Bridgerton is set in the sexy, lavish and competitive world of Regency London high society. From the glittering ballrooms of Mayfair to the aristocratic palaces of Park Lane and beyond, the series unveils a seductive, sumptuous world replete with intricate rules and dramatic power struggles, where no one is truly ever on steady ground. At the heart of the show is the powerful Bridgerton family. Comprised of eight close-knit siblings, this funny, witty, daring and clever group must navigate the upper ten thousand's marriage mart in search of romance, adventure and love."
44803,SparkShorts,https://www.tvmaze.com/shows/44803/sparkshorts,Animation,English,"['Comedy', 'Family']",To Be Determined,8.0,,2019-02-04,https://www.disneyplus.com/franchise/pixar-spark-shorts,,[],90,287,"{'tvrage': None, 'thetvdb': None, 'imdb': 'tt12578922'}",https://static.tvmaze.com/uploads/images/original_untouched/315/788891.jpg,SparkShorts is Pixar's newest collection of artists' project from six incredible storytellers.
45779,Puppet History,https://www.tvmaze.com/shows/45779/puppet-history,Scripted,English,[],Running,30.0,30.0,2020-01-10,https://www.youtube.com/playlist?list=PL8rSRNukjnn6R_uKzQZ5LQIwOjvBoyN3I,,['Friday'],24,21,"{'tvrage': None, 'thetvdb': None, 'imdb': None}",[],
47250,Disney Gallery: The Mandalorian,https://www.tvmaze.com/shows/47250/disney-gallery-the-mandalorian,Documentary,English,[],To Be Determined,,28.0,2020-05-04,https://disneyplusoriginals.disney.com/show/disney-gallery-the-mandalorian,,['Friday'],95,287,"{'tvrage': None, 'thetvdb': 380352, 'imdb': 'tt12162902'}",https://static.tvmaze.com/uploads/images/original_untouched/253/633505.jpg,"In Disney Gallery: The Mandalorian, executive producer Jon Favreau invites the cast and crew to share an unprecedented look at the making of the series that quickly became a pop culture phenomenon after premiering last November. Each chapter explores a different facet of the first live-action Star Wars television show through interviews, never-before-seen footage, and roundtable conversations hosted by Favreau himself."
49400,Roommate,https://www.tvmaze.com/shows/49400/roommate,Scripted,Thai,"['Drama', 'Romance']",Ended,,22.0,2020-07-29,https://tv.line.me/roommatetheseries,,['Friday'],37,88,"{'tvrage': None, 'thetvdb': 385790, 'imdb': None}",https://static.tvmaze.com/uploads/images/original_untouched/299/749765.jpg,"When an unrecognized stranger comes to the same room unintentionally, how will the story of the two boys be? "
52277,Happenstance,https://www.tvmaze.com/shows/52277/happenstance,Scripted,Tagalog,"['Drama', 'Romance']",Ended,17.0,18.0,2020-12-25,https://www.gagaoolala.com/,,[],33,399,"{'tvrage': None, 'thetvdb': None, 'imdb': None}",https://static.tvmaze.com/uploads/images/original_untouched/287/717975.jpg,"Wade and Jose Manuel, two people who magically meet although they are living in different periods - one in 1974, one in 2020. Jose Manuel is grounded after his military father learned of his relationship with Luis, an activist. Wade, on the other hand, is recovering from a recent break up with Eric and while on vacation is caught up in the Quarantine because of the COVID 19 Pandemic. After the super moon, an opportunity opens for these two heartbroken souls to connect across time and find love once again."
